time_s,speed_mps,acc_mps2,force_N,motor_rpm,motor_torque_Nm
111.0,32.0,-0.24537037037037093,183.07963037036947,9167.324722093172,6.2913962326587445
112.0,31.77777777777778,-0.22089947089947212,219.14176811287277,9103.662744856414,7.5306449523323975
113.0,31.555555555555554,-0.1845238095238111,275.48059615520015,9040.000767619655,9.46668715309966
114.0,31.38888888888889,-0.1488095238095244,332.0953626565246,8992.254284692088,11.412211775138301
115.0,31.277777777777775,-0.11375661375661394,388.9643578946205,8960.423296073706,13.366472779883864
116.0,31.166666666666668,-0.09126984126984175,424.48056803571353,8928.59230745533,14.586961100883626
117.0,31.083333333333336,-0.0892857142857142,425.82643859623045,8904.719065991545,14.633210948324068
118.0,30.999999999999996,-0.09854497354497346,408.0639799735451,8880.84582452776,14.02281718122148
119.0,30.88888888888889,-0.12103174603174596,367.1492855731924,8849.014835909382,12.616813937223107
120.0,30.75,-0.15674603174603075,303.08959196924775,8809.226100136408,10.415449895850438
121.0,30.583333333333332,-0.1997354497354488,226.01299249834815,8761.479617208839,7.7667695016614475
122.0,30.36111111111111,-0.2387566137566132,154.38466582286256,8697.81763997208,5.3053149767306715
123.0,30.11111111111111,-0.2513227513227515,127.11447380070521,8626.197915580726,4.368194975969251
124.0,29.833333333333336,-0.22420634920635085,166.70547121031476,8546.620444034781,5.728710350869923
125.0,29.63888888888889,-0.16203703703703928,267.8743629128048,8490.916213952618,9.205304567450337
126.0,29.527777777777775,-0.07010582010582257,421.588447899577,8459.085225334236,14.487575529195084
127.0,29.5,0.02711640211640022,586.2254873478805,8451.127478179644,20.14520575078627
128.0,29.555555555555557,0.09523809523809429,703.3144453615505,8467.042972488833,24.168881283902078
129.0,29.72222222222222,0.13161375661375554,769.0137819686931,8514.789455416401,26.426590445659556
130.0,29.86111111111111,0.14087301587301496,787.9883667487859,8554.578191189376,27.07863803260432
131.0,29.97222222222222,0.13293650793650763,777.0942333493161,8586.409179807753,26.704269187261723
132.0,30.11111111111111,0.13624338624338583,785.9769076631387,8626.197915580726,27.009515727255625
133.0,30.25,0.1574074074074073,825.2318010300926,8665.986651353702,28.358481135054724
134.0,30.416666666666664,0.1779100529100528,864.0374678290342,8713.73313428127,29.692009203746878
135.0,30.61111111111111,0.19047619047619033,890.0370380533508,8769.437364363434,30.585465225201055
136.0,30.805555555555557,0.19246031746031794,898.0767396323863,8825.141594445598,30.861743629978907
137.0,30.999999999999996,0.18386243386243428,888.1565725661383,8880.84582452776,30.52084441808035
138.0,31.166666666666668,0.16732804232804258,864.0969701521169,8928.59230745533,29.69405395711742
139.0,31.333333333333332,0.14814814814814875,835.561722962964,8976.338790382897,28.71346127020495
140.0,31.47222222222222,0.13095238095238154,809.7376466429685,9016.127526155871,27.826035967112315
141.0,31.583333333333332,0.11243386243386314,780.9940023528451,9047.958514774251,26.83828186779536
142.0,31.694444444444443,0.09193121693121795,748.8869909551385,9079.789503392629,25.734948142788262
143.0,31.77777777777778,0.06878306878306968,711.6020855731938,9103.662744856414,24.453679916604596
144.0,31.833333333333332,0.0423280423280432,668.009520152118,9119.578239165603,22.955653613474844
145.0,31.86111111111111,0.017857142857143425,627.1003853995821,9127.535986320197,21.549841422666052
146.0,31.86111111111111,-0.0033068783068780448,591.1215494207456,9127.535986320197,20.31345530655483
147.0,31.86111111111111,-0.01653439153439163,568.6347769339725,9127.535986320197,19.540713983985306
148.0,31.833333333333332,-0.02116402116402184,560.0730122156074,9119.578239165603,19.246495265141146
149.0,31.805555555555554,-0.017195767195767875,566.1282526614847,9111.620492011009,19.45457912926064
150.0,31.805555555555554,-0.0006613756613761347,594.2367182699506,9111.620492011009,20.42050578247253
151.0,31.805555555555554,0.029100529100527902,644.8319563651876,9111.620492011009,22.159173758253868
152.0,31.86111111111111,0.0734126984126973,721.5448298440238,9127.535986320197,24.79535497745786
153.0,31.944444444444443,0.13095238095237982,821.4400914925025,9151.409227783983,28.228181838230324
154.0,32.11111111111111,0.19113756613756505,927.926791261021,9199.15571071155,31.88751860003508
155.0,32.333333333333336,0.2321428571428576,1003.2320699206357,9262.81768794831,34.47532886325208
156.0,32.58333333333333,0.23743386243386339,1018.5687315195121,9334.437412339661,35.00236190788701
157.0,32.833333333333336,0.2103174603174608,978.8616474007945,9406.057136731017,33.637857298996366
158.0,33.0,0.16468253968254104,905.5699524603198,9453.803619658584,31.119242352588305
159.0,33.138888888888886,0.10582010582010744,809.0934571588432,9493.592355431558,27.80389887143791
160.0,33.22222222222222,0.044312169312169906,706.6909870282198,9517.465596895343,24.284913643581433
161.0,33.25,-0.00529100529100408,623.0871369427931,9525.423344049937,21.411929104563335
162.0,33.19444444444444,-0.0376984126984111,566.5520539181024,9509.507849740747,19.46914274632654
163.0,33.138888888888886,-0.0542328042328032,537.003510068895,9493.592355431558,18.453728868346907
164.0,33.111111111111114,-0.05224867724867666,539.6573913932992,9485.634608276963,18.544927539288633
165.0,33.05555555555556,-0.03902116402116392,560.7077039263671,9469.719113967774,19.268305976851103
166.0,33.0,-0.02711640211640297,579.511751402115,9453.803619658584,19.91449317533041
167.0,33.0,-0.013227513227514257,603.1228625132258,9453.803619658584,20.725871564028374
168.0,33.0,0.0006613756613752724,626.733973624338,9453.803619658584,21.537249952726388
169.0,33.0,0.009259259259259316,641.3503757407409,9453.803619658584,22.039531812396593
170.0,33.0,0.013227513227513874,648.0964074867736,9453.803619658584,22.271354209167477
171.0,33.02777777777778,0.016534391534391374,654.4348229657185,9461.761366813178,22.48916917407967
172.0,33.05555555555556,0.01851851851851785,658.5251642438261,9469.719113967774,22.62973073002839
173.0,33.05555555555556,0.01984126984126938,660.7738414925037,9469.719113967774,22.70700486228535
174.0,33.08333333333333,0.025793650793649796,671.6108175644824,9477.676861122367,23.079409538298364
175.0,33.111111111111114,0.041666666666666394,699.3134760493824,9485.634608276963,24.03139092953204
176.0,33.166666666666664,0.057539682539682974,727.7364751785722,9501.550102586152,25.008126294796295
177.0,33.22222222222222,0.06613756613756545,743.7941616313922,9517.465596895343,25.559936825821033
178.0,33.30555555555556,0.06613756613756544,745.9606109948181,9541.338838359126,25.634385257553884
179.0,33.36111111111111,0.057539682539682585,732.791523693232,9557.254332668314,25.181839302172918
180.0,33.416666666666664,0.04298941798941809,709.5058009639552,9573.169826977504,24.381642644809453
181.0,33.44444444444444,0.026455026455027425,682.1231034303368,9581.127574132099,23.440656475269304
182.0,33.47222222222222,0.014550264550265663,662.6113793149269,9589.085321286695,22.770150491921886
